       ID,grpID, flag ,       ra ,      dec ,   MagK ,     Ks ,    logK ,  Vls ,  dist , mDist , R_theta , sigmaP_dyn , sigmaP_lum ,Mv_dyn,Mv_lum,Rg_angular,Rg_dyn,R2t_dyn,R2t_lum,r2t_lum,tX_dyn,tX_lum,No_Galaxies,nest
  1010090 ,  9560 ,    1 ,  35.4126 , -43.0979 , -21.98 ,   9.30 , 10.1053 , 1368 , 18.10 , 18.81 , 0.00000 ,      279.2 ,       64.1 , 0.00e+00 , 5.26e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.174 ,   0.213 , 0.00e+00 , 6.80e+16 ,          54 , 1001671
  1001302 ,    20 ,    1 ,  31.5340 , -48.0634 , -22.34 ,   9.34 , 10.2499 , 1074 , 21.69 , 18.81 , 0.00000 ,      279.2 ,       70.5 , 0.00e+00 , 7.01e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.191 ,   0.234 , 0.00e+00 , 6.80e+16 ,          54 , 1001671
  1001695 ,    40 ,    1 ,  34.2892 , -45.2103 , -21.86 ,   9.35 , 10.0569 , 1316 , 17.45 , 18.81 , 0.00000 ,      279.2 ,       62.2 , 0.00e+00 , 4.80e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.168 ,   0.206 , 0.00e+00 , 6.80e+16 ,          54 , 1001671
  1001310 ,    20 ,    1 ,  30.4907 , -47.7938 , -22.22 ,   9.44 , 10.2007 , 1276 , 21.54 , 18.81 , 0.00000 ,      279.2 ,       68.2 , 0.00e+00 , 6.34e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.185 ,   0.226 , 0.00e+00 , 6.80e+16 ,          54 , 1001671
  1001691 ,    40 ,    1 ,  34.8975 , -44.6462 , -21.71 ,   9.47 ,  9.9941 ,  916 , 17.19 , 18.81 , 0.00000 ,      279.2 ,       59.8 , 0.00e+00 , 4.29e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.162 ,   0.199 , 0.00e+00 , 6.80e+16 ,          54 , 1001671
  1001685 ,    40 ,    1 ,  38.9763 , -44.2681 , -21.60 ,   9.56 ,  9.9514 , 1546 , 17.03 , 18.81 , 0.00000 ,      279.2 ,       58.4 , 0.00e+00 , 3.98e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.158 ,   0.194 , 0.00e+00 , 6.80e+16 ,          54 , 1001671
  1001684 ,    40 ,    1 ,  37.7632 , -45.4982 , -21.63 ,   9.56 ,  9.9635 ,  806 , 17.28 , 18.81 , 0.00000 ,      279.2 ,       58.8 , 0.00e+00 , 4.06e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.159 ,   0.195 , 0.00e+00 , 6.80e+16 ,          54 , 1001671
  1001690 ,    40 ,    1 ,  35.0715 , -45.1405 , -21.54 ,   9.69 ,  9.9287 , 1558 , 17.64 , 18.81 , 0.00000 ,      279.2 ,       57.6 , 0.00e+00 , 3.82e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.156 ,   0.191 , 0.00e+00 , 6.80e+16 ,          54 , 1001671
  1001688 ,    40 ,    1 ,  33.7964 , -45.4011 , -21.53 ,   9.69 ,  9.9227 , 1808 , 17.55 , 18.81 , 0.00000 ,      279.2 ,       57.4 , 0.00e+00 , 3.78e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.155 ,   0.190 , 0.00e+00 , 6.80e+16 ,          54 , 1001671
  1010170 ,  9705 ,    1 ,  37.5404 , -47.4350 , -21.86 ,   9.93 , 10.0563 , 1329 , 22.82 , 18.81 , 0.00000 ,      279.2 ,       62.1 , 0.00e+00 , 4.80e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.168 ,   0.206 , 0.00e+00 , 6.80e+16 ,          54 , 1001671
  1009353 ,  8112 ,    1 ,  33.5858 , -48.6431 , -21.73 ,   9.97 , 10.0054 , 1098 , 21.96 , 18.81 , 0.00000 ,      279.2 ,       60.2 , 0.00e+00 , 4.37e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.163 ,   0.200 , 0.00e+00 , 6.80e+16 ,          54 , 1001671
  1001693 ,    40 ,    1 ,  35.3285 , -44.7417 , -21.27 ,   9.98 ,  9.8188 ,  942 , 17.75 , 18.81 , 0.00000 ,      279.2 ,       54.1 , 0.00e+00 , 3.17e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.147 ,   0.180 , 0.00e+00 , 6.80e+16 ,          54 , 1001671
  1001323 ,    20 ,    1 ,  29.1803 , -46.6354 , -21.62 ,  10.07 ,  9.9591 , 1449 , 21.75 , 18.81 , 0.00000 ,      279.2 ,       58.6 , 0.00e+00 , 4.03e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.159 ,   0.194 , 0.00e+00 , 6.80e+16 ,          54 , 1001671
  1001327 ,    20 ,    1 ,  30.4727 , -45.7794 , -21.53 ,  10.15 ,  9.9253 , 1103 , 21.75 , 18.81 , 0.00000 ,      279.2 ,       57.5 , 0.00e+00 , 3.80e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.156 ,   0.191 , 0.00e+00 , 6.80e+16 ,          54 , 1001671
  1001687 ,    40 ,    1 ,  33.6799 , -44.4768 , -20.88 ,  10.21 ,  9.6640 , 1233 , 16.49 , 18.81 , 0.00000 ,      279.2 ,       49.9 , 0.00e+00 , 2.48e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.135 ,   0.165 , 0.00e+00 , 6.80e+16 ,          54 , 1001671
  1013205 , 16203 ,    1 ,  36.9253 , -48.1673 , -20.72 ,  10.33 ,  9.6009 , 1806 , 16.24 , 18.81 , 0.00000 ,      279.2 ,       48.3 , 0.00e+00 , 2.25e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.131 ,   0.160 , 0.00e+00 , 6.80e+16 ,          54 , 1001671
  1001694 ,    40 ,    1 ,  36.2008 , -44.1865 , -20.66 ,  10.35 ,  9.5773 , 1638 , 15.97 , 18.81 , 0.00000 ,      279.2 ,       47.7 , 0.00e+00 , 2.17e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.129 ,   0.158 , 0.00e+00 , 6.80e+16 ,          54 , 1001671
  1012021 , 13551 ,    1 ,  35.0423 , -45.8106 , -21.19 ,  10.38 ,  9.7885 , 1541 , 20.59 , 18.81 , 0.00000 ,      279.2 ,       53.3 , 0.00e+00 , 3.02e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.144 ,   0.177 , 0.00e+00 , 6.80e+16 ,          54 , 1001671
  1001696 ,    40 ,    1 ,  35.5691 , -44.9657 , -20.56 ,  10.43 ,  9.5369 , 1454 , 15.80 , 18.81 , 0.00000 ,      279.2 ,       46.8 , 0.00e+00 , 2.05e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.127 ,   0.155 , 0.00e+00 , 6.80e+16 ,          54 , 1001671
  1013045 , 15797 ,    1 ,  28.7333 , -45.7683 , -20.91 ,  10.63 ,  9.6745 , 1377 , 20.30 , 18.81 , 0.00000 ,      279.2 ,       50.1 , 0.00e+00 , 2.52e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.136 ,   0.166 , 0.00e+00 , 6.80e+16 ,          54 , 1001671
  1001316 ,    20 ,    1 ,  29.6966 , -44.9227 , -21.08 ,  10.67 ,  9.7439 , 1592 , 22.35 , 18.81 , 0.00000 ,      279.2 ,       52.0 , 0.00e+00 , 2.81e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.141 ,   0.173 , 0.00e+00 , 6.80e+16 ,          54 , 1001671
  1001692 ,    40 ,    1 ,  38.8670 , -45.2555 , -20.50 ,  10.71 ,  9.5103 , 1095 , 17.40 , 18.81 , 0.00000 ,      279.2 ,       46.2 , 0.00e+00 , 1.97e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.125 ,   0.153 , 0.00e+00 , 6.80e+16 ,          54 , 1001671
  1001338 ,    20 ,    1 ,  31.6425 , -48.0316 , -20.96 ,  10.72 ,  9.6962 , 1075 , 21.66 , 18.81 , 0.00000 ,      279.2 ,       50.7 , 0.00e+00 , 2.61e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.137 ,   0.168 , 0.00e+00 , 6.80e+16 ,          54 , 1001671
  1001700 ,    40 ,    1 ,  36.8371 , -44.7474 , -20.31 ,  10.73 ,  9.4369 , 1603 , 16.17 , 18.81 , 0.00000 ,      279.2 ,       44.6 , 0.00e+00 , 1.77e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.121 ,   0.148 , 0.00e+00 , 6.80e+16 ,          54 , 1001671
  1014519 , 20085 ,    1 ,  37.7765 , -43.4154 , -20.42 ,  10.82 ,  9.4786 , 1318 , 17.65 , 18.81 , 0.00000 ,      279.2 ,       45.5 , 0.00e+00 , 1.88e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.123 ,   0.151 , 0.00e+00 , 6.80e+16 ,          54 , 1001671
  1001689 ,    40 ,    1 ,  34.0781 , -44.9702 , -20.31 ,  10.86 ,  9.4348 , 1520 , 17.15 , 18.81 , 0.00000 ,      279.2 ,       44.6 , 0.00e+00 , 1.77e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.121 ,   0.148 , 0.00e+00 , 6.80e+16 ,          54 , 1001671
  1001699 ,    40 ,    1 ,  37.8076 , -44.9282 , -20.16 ,  10.91 ,  9.3760 , 1627 , 16.39 , 18.81 , 0.00000 ,      279.2 ,       43.4 , 0.00e+00 , 1.63e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.117 ,   0.144 , 0.00e+00 , 6.80e+16 ,          54 , 1001671
  1001697 ,    40 ,    1 ,  35.3477 , -45.3828 , -20.24 ,  10.95 ,  9.4086 ,  861 , 17.32 , 18.81 , 0.00000 ,      279.2 ,       44.0 , 0.00e+00 , 1.71e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.119 ,   0.146 , 0.00e+00 , 6.80e+16 ,          54 , 1001671
  1007192 ,  4094 ,    1 ,  30.1809 , -47.5608 , -20.30 ,  11.03 ,  9.4330 , 1439 , 18.44 , 18.81 , 0.00000 ,      279.2 ,       44.5 , 0.00e+00 , 1.76e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.121 ,   0.148 , 0.00e+00 , 6.80e+16 ,          54 , 1001671
  1009545 ,  8498 ,    1 ,  31.3777 , -46.8521 , -20.42 ,  11.03 ,  9.4816 , 1645 , 19.52 , 18.81 , 0.00000 ,      279.2 ,       45.6 , 0.00e+00 , 1.89e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.123 ,   0.151 , 0.00e+00 , 6.80e+16 ,          54 , 1001671
  1014015 , 18335 ,    1 ,  38.6634 , -45.8349 , -20.63 ,  11.29 ,  9.5655 , 1490 , 24.24 , 18.81 , 0.00000 ,      279.2 ,       47.4 , 0.00e+00 , 2.14e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.129 ,   0.157 , 0.00e+00 , 6.80e+16 ,          54 , 1001671
  1015133 , 27841 ,    1 ,  31.4870 , -47.1271 , -20.10 ,  11.48 ,  9.3513 , 1512 , 20.66 , 18.81 , 0.00000 ,      279.2 ,       42.9 , 0.00e+00 , 1.58e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.116 ,   0.142 , 0.00e+00 , 6.80e+16 ,          54 , 1001671
  1001340 ,    20 ,    1 ,  29.9997 , -45.7112 , -20.19 ,  11.49 ,  9.3893 , 1342 , 21.70 , 18.81 , 0.00000 ,      279.2 ,       43.6 , 0.00e+00 , 1.66e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.118 ,   0.145 , 0.00e+00 , 6.80e+16 ,          54 , 1001671
  1001334 ,    20 ,    1 ,  29.8243 , -45.4042 , -20.20 ,  11.49 ,  9.3933 , 1586 , 21.84 , 18.81 , 0.00000 ,      279.2 ,       43.7 , 0.00e+00 , 1.67e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.118 ,   0.145 , 0.00e+00 , 6.80e+16 ,          54 , 1001671
  1012639 , 14900 ,    1 ,  28.0467 , -45.2327 , -20.10 ,  11.52 ,  9.3507 , 1888 , 21.08 , 18.81 , 0.00000 ,      279.2 ,       42.9 , 0.00e+00 , 1.58e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.116 ,   0.142 , 0.00e+00 , 6.80e+16 ,          54 , 1001671
  1015027 , 24031 ,    1 ,  35.0940 , -48.8316 , -20.07 ,  11.65 ,  9.3388 , 1206 , 22.06 , 18.81 , 0.00000 ,      279.2 ,       42.6 , 0.00e+00 , 1.55e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.115 ,   0.141 , 0.00e+00 , 6.80e+16 ,          54 , 1001671
901001291 ,    -1 ,    2 ,  24.6180 , -43.5872 , -27.44 ,   4.36 , 12.2897 , 1600 , 22.92 , 22.92 , 0.05487 ,      249.9 ,      409.7 , 4.96e+13 , 1.37e+14 ,      1.258 ,  0.871 ,   1.064 ,   1.110 ,   1.359 , 1.07e+17 , 6.80e+16 ,          26 , 1001291
  1001291 ,    20 ,    1 ,  24.3496 , -43.5231 , -26.98 ,   4.80 , 12.1028 , 1653 , 22.67 , 22.92 , 0.00000 ,      249.9 ,      347.3 , 0.00e+00 , 8.38e+13 ,      0.000 ,  0.000 ,   0.000 ,   0.941 ,   1.152 , 0.00e+00 , 6.80e+16 ,          26 , 1001291
  1001294 ,    20 ,    1 ,  26.7546 , -44.2183 , -25.23 ,   6.51 , 11.4023 , 1645 , 22.27 , 22.92 , 0.00000 ,      249.9 ,      187.2 , 0.00e+00 , 1.31e+13 ,      0.000 ,  0.000 ,   0.000 ,   0.507 ,   0.621 , 0.00e+00 , 6.80e+16 ,          26 , 1001291
  1001299 ,    20 ,    1 ,  22.3848 , -44.1391 , -24.05 ,   7.69 , 10.9308 , 1291 , 22.28 , 22.92 , 0.00000 ,      249.9 ,      123.5 , 0.00e+00 , 3.76e+12 ,      0.000 ,  0.000 ,   0.000 ,   0.334 ,   0.410 , 0.00e+00 , 6.80e+16 ,          26 , 1001291
  1001300 ,    20 ,    1 ,  24.4809 , -43.5938 , -23.57 ,   8.13 , 10.7383 , 1507 , 21.88 , 22.92 , 0.00000 ,      249.9 ,      104.2 , 0.00e+00 , 2.26e+12 ,      0.000 ,  0.000 ,   0.000 ,   0.282 ,   0.346 , 0.00e+00 , 6.80e+16 ,          26 , 1001291
  1001303 ,    20 ,    1 ,  24.8826 , -43.2616 , -23.56 ,   8.23 , 10.7342 , 2220 , 22.71 , 22.92 , 0.00000 ,      249.9 ,      103.8 , 0.00e+00 , 2.24e+12 ,      0.000 ,  0.000 ,   0.000 ,   0.281 ,   0.344 , 0.00e+00 , 6.80e+16 ,          26 , 1001291
  1005863 ,  2175 ,    1 ,  24.5959 , -43.6321 , -23.09 ,   8.82 , 10.5489 , 1295 , 24.08 , 22.92 , 0.00000 ,      249.9 ,       88.4 , 0.00e+00 , 1.38e+12 ,      0.000 ,  0.000 ,   0.000 ,   0.239 ,   0.293 , 0.00e+00 , 6.80e+16 ,          26 , 1001291
  1007040 ,  3867 ,    1 ,  26.5791 , -42.4752 , -22.80 ,   8.85 , 10.4324 , 1596 , 21.41 , 22.92 , 0.00000 ,      249.9 ,       80.5 , 0.00e+00 , 1.04e+12 ,      0.000 ,  0.000 ,   0.000 ,   0.218 ,   0.267 , 0.00e+00 , 6.80e+16 ,          26 , 1001291
  1001309 ,    20 ,    1 ,  24.7859 , -43.2731 , -22.93 ,   8.87 , 10.4859 , 1511 , 22.98 , 22.92 , 0.00000 ,      249.9 ,       84.0 , 0.00e+00 , 1.18e+12 ,      0.000 ,  0.000 ,   0.000 ,   0.227 ,   0.279 , 0.00e+00 , 6.80e+16 ,          26 , 1001291
  1005864 ,  2175 ,    1 ,  25.2553 , -43.3184 , -22.83 ,   9.05 , 10.4427 , 1809 , 23.75 , 22.92 , 0.00000 ,      249.9 ,       81.2 , 0.00e+00 , 1.07e+12 ,      0.000 ,  0.000 ,   0.000 ,   0.220 ,   0.269 , 0.00e+00 , 6.80e+16 ,          26 , 1001291
  1008099 ,  5730 ,    1 ,  25.0278 , -41.5371 , -22.43 ,   9.41 , 10.2822 , 1988 , 23.30 , 22.92 , 0.00000 ,      249.9 ,       72.1 , 0.00e+00 , 7.50e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.195 ,   0.239 , 0.00e+00 , 6.80e+16 ,          26 , 1001291
  1001313 ,    20 ,    1 ,  22.0377 , -42.5153 , -22.06 ,   9.72 , 10.1347 , 1403 , 22.71 , 22.92 , 0.00000 ,      249.9 ,       65.3 , 0.00e+00 , 5.56e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.177 ,   0.217 , 0.00e+00 , 6.80e+16 ,          26 , 1001291
  1001314 ,    20 ,    1 ,  25.7836 , -44.1935 , -21.74 ,   9.96 , 10.0075 , 1354 , 21.84 , 22.92 , 0.00000 ,      249.9 ,       60.3 , 0.00e+00 , 4.39e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.163 ,   0.200 , 0.00e+00 , 6.80e+16 ,          26 , 1001291
  1010272 ,  9906 ,    1 ,  24.1506 , -44.7300 , -21.72 ,  10.17 , 10.0017 , 1960 , 23.97 , 22.92 , 0.00000 ,      249.9 ,       60.1 , 0.00e+00 , 4.34e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.163 ,   0.199 , 0.00e+00 , 6.80e+16 ,          26 , 1001291
  1001318 ,    20 ,    1 ,  21.7466 , -44.6720 , -21.35 ,  10.35 ,  9.8533 , 1580 , 21.90 , 22.92 , 0.00000 ,      249.9 ,       55.2 , 0.00e+00 , 3.36e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.149 ,   0.183 , 0.00e+00 , 6.80e+16 ,          26 , 1001291
  1001317 ,    20 ,    1 ,  22.4453 , -42.7146 , -21.28 ,  10.52 ,  9.8239 , 1678 , 22.91 , 22.92 , 0.00000 ,      249.9 ,       54.3 , 0.00e+00 , 3.20e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.147 ,   0.180 , 0.00e+00 , 6.80e+16 ,          26 , 1001291
  1001335 ,    20 ,    1 ,  25.4539 , -44.0812 , -21.24 ,  10.55 ,  9.8074 , 1120 , 22.81 , 22.92 , 0.00000 ,      249.9 ,       53.8 , 0.00e+00 , 3.11e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.146 ,   0.178 , 0.00e+00 , 6.80e+16 ,          26 , 1001291
  1012638 , 14899 ,    1 ,  23.0782 , -40.6577 , -21.24 ,  10.58 ,  9.8064 , 1596 , 23.03 , 22.92 , 0.00000 ,      249.9 ,       53.8 , 0.00e+00 , 3.11e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.146 ,   0.178 , 0.00e+00 , 6.80e+16 ,          26 , 1001291
  1009767 ,  8926 ,    1 ,  24.9430 , -41.0578 , -21.29 ,  10.60 ,  9.8290 , 1405 , 23.93 , 22.92 , 0.00000 ,      249.9 ,       54.4 , 0.00e+00 , 3.23e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.147 ,   0.181 , 0.00e+00 , 6.80e+16 ,          26 , 1001291
  1001337 ,    20 ,    1 ,  24.2961 , -43.5621 , -21.10 ,  10.67 ,  9.7519 , 1857 , 22.64 , 22.92 , 0.00000 ,      249.9 ,       52.2 , 0.00e+00 , 2.85e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.141 ,   0.173 , 0.00e+00 , 6.80e+16 ,          26 , 1001291
  1001324 ,    20 ,    1 ,  21.6498 , -44.2760 , -20.97 ,  10.89 ,  9.7008 , 1805 , 23.53 , 22.92 , 0.00000 ,      249.9 ,       50.8 , 0.00e+00 , 2.63e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.138 ,   0.169 , 0.00e+00 , 6.80e+16 ,          26 , 1001291
  1001326 ,    20 ,    1 ,  21.8799 , -44.3546 , -20.63 ,  11.19 ,  9.5624 , 1842 , 23.07 , 22.92 , 0.00000 ,      249.9 ,       47.4 , 0.00e+00 , 2.13e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.128 ,   0.157 , 0.00e+00 , 6.80e+16 ,          26 , 1001291
  1012964 , 15611 ,    1 ,  22.6424 , -40.8936 , -20.62 ,  11.29 ,  9.5603 , 1697 , 24.15 , 22.92 , 0.00000 ,      249.9 ,       47.3 , 0.00e+00 , 2.12e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.128 ,   0.157 , 0.00e+00 , 6.80e+16 ,          26 , 1001291
  1001333 ,    20 ,    1 ,  28.4089 , -44.1306 , -20.14 ,  11.58 ,  9.3691 , 1467 , 22.08 , 22.92 , 0.00000 ,      249.9 ,       43.2 , 0.00e+00 , 1.62e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.117 ,   0.143 , 0.00e+00 , 6.80e+16 ,          26 , 1001291
  1001328 ,    20 ,    1 ,  28.0904 , -44.5332 , -20.12 ,  11.59 ,  9.3612 , 1477 , 22.01 , 22.92 , 0.00000 ,      249.9 ,       43.1 , 0.00e+00 , 1.60e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.117 ,   0.143 , 0.00e+00 , 6.80e+16 ,          26 , 1001291
  1011603 , 12696 ,    1 ,  21.8505 , -42.9835 , -20.23 ,  11.66 ,  9.4046 , 1552 , 23.87 , 22.92 , 0.00000 ,      249.9 ,       43.9 , 0.00e+00 , 1.70e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.119 ,   0.146 , 0.00e+00 , 6.80e+16 ,          26 , 1001291
  1005865 ,  2175 ,    1 ,  25.4093 , -43.8453 , -20.16 ,  11.76 ,  9.3772 , 1287 , 24.26 , 22.92 , 0.00000 ,      249.9 ,       43.4 , 0.00e+00 , 1.63e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.118 ,   0.144 , 0.00e+00 , 6.80e+16 ,          26 , 1001291
901001896 ,    -1 ,    2 , 181.4356 ,  -3.5261 , -27.35 ,   3.93 , 12.2535 , 1249 , 18.07 , 18.07 , 0.05597 ,      291.5 ,      396.8 , 5.20e+13 , 1.25e+14 ,      1.011 ,  0.670 ,   0.819 ,   1.075 ,   1.316 , 7.05e+16 , 6.80e+16 ,          27 , 1001896
  1001896 ,    53 ,    1 , 182.1180 ,  -3.3612 , -26.43 ,   4.87 , 11.8822 , 1264 , 18.18 , 18.07 , 0.00000 ,      291.5 ,      285.9 , 0.00e+00 , 4.67e+13 ,      0.000 ,  0.000 ,   0.000 ,   0.774 ,   0.948 , 0.00e+00 , 6.80e+16 ,          27 , 1001896
  1001898 ,    53 ,    1 , 181.4586 ,  -3.3084 , -25.28 ,   5.97 , 11.4260 , 1584 , 17.86 , 18.07 , 0.00000 ,      291.5 ,      191.1 , 0.00e+00 , 1.40e+13 ,      0.000 ,  0.000 ,   0.000 ,   0.518 ,   0.634 , 0.00e+00 , 6.80e+16 ,          27 , 1001896
  1001897 ,    53 ,    1 , 179.4586 ,  -4.3917 , -24.95 ,   6.36 , 11.2918 ,  874 , 18.30 , 18.07 , 0.00000 ,      291.5 ,      169.8 , 0.00e+00 , 9.79e+12 ,      0.000 ,  0.000 ,   0.000 ,   0.460 ,   0.563 , 0.00e+00 , 6.80e+16 ,          27 , 1001896
  1001899 ,    53 ,    1 , 180.9143 ,  -3.0016 , -24.27 ,   7.05 , 11.0202 , 1161 , 18.34 , 18.07 , 0.00000 ,      291.5 ,      133.6 , 0.00e+00 , 4.77e+12 ,      0.000 ,  0.000 ,   0.000 ,   0.362 ,   0.443 , 0.00e+00 , 6.80e+16 ,          27 , 1001896
  1001901 ,    53 ,    1 , 181.0648 ,  -3.7482 , -24.09 ,   7.21 , 10.9474 , 1223 , 18.18 , 18.07 , 0.00000 ,      291.5 ,      125.3 , 0.00e+00 , 3.93e+12 ,      0.000 ,  0.000 ,   0.000 ,   0.339 ,   0.416 , 0.00e+00 , 6.80e+16 ,          27 , 1001896
  1001903 ,    53 ,    1 , 181.9587 ,  -3.5834 , -23.88 ,   7.38 , 10.8658 , 1190 , 17.89 , 18.07 , 0.00000 ,      291.5 ,      116.6 , 0.00e+00 , 3.17e+12 ,      0.000 ,  0.000 ,   0.000 ,   0.316 ,   0.387 , 0.00e+00 , 6.80e+16 ,          27 , 1001896
  1001900 ,    53 ,    1 , 182.7387 ,  -4.7845 , -23.74 ,   7.63 , 10.8069 , 1716 , 18.77 , 18.07 , 0.00000 ,      291.5 ,      110.7 , 0.00e+00 , 2.71e+12 ,      0.000 ,  0.000 ,   0.000 ,   0.300 ,   0.367 , 0.00e+00 , 6.80e+16 ,          27 , 1001896
  1001902 ,    53 ,    1 , 179.8242 ,  -4.9129 , -23.30 ,   8.02 , 10.6304 , 1587 , 18.31 , 18.07 , 0.00000 ,      291.5 ,       94.7 , 0.00e+00 , 1.70e+12 ,      0.000 ,  0.000 ,   0.000 ,   0.257 ,   0.314 , 0.00e+00 , 6.80e+16 ,          27 , 1001896
  1001904 ,    53 ,    1 , 180.2867 ,  -3.1541 , -23.25 ,   8.03 , 10.6130 , 1358 , 18.07 , 18.07 , 0.00000 ,      291.5 ,       93.3 , 0.00e+00 , 1.62e+12 ,      0.000 ,  0.000 ,   0.000 ,   0.253 ,   0.309 , 0.00e+00 , 6.80e+16 ,          27 , 1001896
  1007074 ,  3904 ,    1 , 179.4188 ,  -3.5387 , -22.70 ,   8.26 , 10.3906 , 1068 , 15.54 , 18.07 , 0.00000 ,      291.5 ,       78.0 , 0.00e+00 , 9.49e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.211 ,   0.259 , 0.00e+00 , 6.80e+16 ,          27 , 1001896
  1001905 ,    53 ,    1 , 183.6803 ,  -1.5354 , -22.62 ,   8.67 , 10.3620 , 1450 , 18.12 , 18.07 , 0.00000 ,      291.5 ,       76.4 , 0.00e+00 , 8.90e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.207 ,   0.253 , 0.00e+00 , 6.80e+16 ,          27 , 1001896
  1001906 ,    53 ,    1 , 178.6916 ,  -2.7029 , -22.32 ,   8.96 , 10.2405 , 1088 , 18.07 , 18.07 , 0.00000 ,      291.5 ,       70.0 , 0.00e+00 , 6.87e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.190 ,   0.232 , 0.00e+00 , 6.80e+16 ,          27 , 1001896
  1001916 ,    53 ,    1 , 181.6435 ,  -3.6456 , -22.14 ,   9.16 , 10.1661 , 1410 , 18.18 , 18.07 , 0.00000 ,      291.5 ,       66.6 , 0.00e+00 , 5.92e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.180 ,   0.221 , 0.00e+00 , 6.80e+16 ,          27 , 1001896
  1001908 ,    53 ,    1 , 180.4894 ,  -3.6100 , -21.95 ,   9.35 , 10.0929 , 1098 , 18.18 , 18.07 , 0.00000 ,      291.5 ,       63.6 , 0.00e+00 , 5.14e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.172 ,   0.211 , 0.00e+00 , 6.80e+16 ,          27 , 1001896
  1001907 ,    53 ,    1 , 182.1725 ,  -1.2067 , -21.75 ,   9.51 , 10.0104 , 1592 , 17.86 , 18.07 , 0.00000 ,      291.5 ,       60.4 , 0.00e+00 , 4.41e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.164 ,   0.200 , 0.00e+00 , 6.80e+16 ,          27 , 1001896
  1007075 ,  3904 ,    1 , 179.5484 ,  -4.1343 , -21.08 ,   9.92 ,  9.7442 , 1042 , 15.85 , 18.07 , 0.00000 ,      291.5 ,       52.0 , 0.00e+00 , 2.81e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.141 ,   0.173 , 0.00e+00 , 6.80e+16 ,          27 , 1001896
